,,PDemand,QDemand
2021,1071,6.74,15.94
2021,1072,6.76,16
2021,1073,6.73,15.53
2021,1074,6.73,15.02
2021,1075,6.63,14.64
2021,1076,6.86,14.39
2021,1077,6.73,14.6
2021,1078,6.68,14.67
2021,1079,6.69,14.72
2021,1080,6.68,14.72
2021,1081,6.81,15.2
2021,1082,6.6,14.96
2021,1083,6.63,14.68
2021,1084,6.65,14.13
2021,1085,6.5,14.68
2021,1086,6.52,14.5
2021,1087,6.52,14.73
2021,1088,6.55,15.47
2021,1089,6.48,15.65
2021,1090,6.55,15.58
2021,1091,6.59,15.88
2021,1092,6.75,15.35
2021,1093,6.7,15.48
2021,1094,6.77,15.77
2021,1095,6.76,15.7
2021,1096,6.72,15.49
2021,1097,6.72,15.23
2021,1098,6.94,14.49
2021,1099,6.76,13.75
2021,1100,6.8,14.13
2021,1101,6.77,14.54
2021,1102,6.87,14.54
2021,1103,6.97,14.54
2021,1104,6.89,14.59
2021,1105,6.81,15.11
2021,1106,6.82,14.81
2021,1107,6.83,14.95
2021,1108,6.7,14.57
2021,1109,6.61,14.48
2021,1110,6.6,14.88
2021,1111,6.6,14.96
2021,1112,6.62,15.28
2021,1113,6.66,15.74
2021,1114,6.71,15.41
2021,1115,6.76,15.36
2021,1116,6.82,15.3
2021,1117,6.77,15.57
2021,1118,6.86,15.53
2021,1119,6.85,15.47
2021,1120,6.83,15.35
2021,1121,6.8,15.37
2021,1122,6.8,14.85
2021,1123,6.82,14.55
2021,1124,6.87,14.34
2021,1125,6.82,15.16
2021,1126,6.72,14.99
2021,1127,6.74,14.89
2021,1128,6.74,14.66
2021,1129,6.67,14.91
2021,1130,6.7,15.05
2021,1131,6.68,15.09
2021,1132,6.71,14.86
2021,1133,6.65,15.16
2021,1134,6.66,15.03
2021,1135,6.62,14.65
2021,1136,6.58,14.72
2021,1137,6.57,15.24
2021,1138,6.58,15.67
2021,1139,6.71,15.85
2021,1140,6.78,16.07
2021,1141,6.78,16.11
2021,1142,6.8,16.12
2021,1143,6.81,15.92
2021,1144,6.81,15.7
2021,1145,6.86,15.67
2021,1146,6.75,15.2
2021,1147,6.79,14.79
2021,1148,6.78,14.92
2021,1149,6.79,15.19
2021,1150,6.72,15.45
2021,1151,6.77,14.73
2021,1152,6.76,14.89
2021,1153,6.7,15.32
2021,1154,6.74,15.23
2021,1155,6.76,15.21
2021,1156,6.75,15.29
2021,1157,6.65,15.25
2021,1158,6.64,15.23
2021,1159,6.58,15.54
2021,1160,6.59,15.46
2021,1161,6.55,14.41
2021,1162,6.66,14.01
2021,1163,6.61,16.14
2021,1164,6.77,16.24
2021,1165,6.78,16.3
2021,1166,6.77,16.31
2021,1167,6.75,16.02
2021,1168,6.74,15.6
2021,1169,6.77,15.42
2021,1170,6.77,15.43
2021,1171,6.76,14.69
2021,1172,6.79,15.11
2021,1173,6.75,14.96
2021,1174,6.68,14.91
2021,1175,6.75,14.9
2021,1176,6.73,14.96
2021,1177,6.73,15.02
2021,1178,6.72,14.99
2021,1179,6.76,15.07
2021,1180,6.72,15.21
2021,1181,6.66,14.91
2021,1182,6.65,14.92
2021,1183,6.62,14.95
2021,1184,6.64,14.99
2021,1185,6.57,15.19
2021,1186,6.72,15.79
2021,1187,6.64,16.09
2021,1188,6.8,15.39
2021,1189,6.74,14.8
2021,1190,6.77,13.3
2021,1191,6.79,11.68
2021,1192,6.74,11.71
2021,1193,6.72,13.75
2021,1194,6.7,15.72
2021,1195,6.78,15.12
2021,1196,6.81,13.7
2021,1197,6.8,13.37
2021,1198,6.62,13.37
2021,1199,6.63,12.67
2021,1200,6.71,12.42
2021,1201,6.7,13.25
2021,1202,6.7,13.67
2021,1203,6.7,13.36
2021,1204,6.74,13.61
2021,1205,6.6,13.2
2021,1206,6.62,12.87
2021,1207,6.6,13.01
2021,1208,6.58,13.5
2021,1209,6.49,11.71
2021,1210,6.66,11.5
2021,1211,6.77,12.51
2021,1212,6.82,13.15
2021,1213,6.77,13.78
2021,1214,6.79,15.77
2021,1215,6.8,15.48
2021,1216,6.84,14.85
2021,1217,6.38,14.57
2021,1218,5.77,12.38
2021,1219,5.68,10.5
2021,1220,5.63,11.94
2021,1221,6.16,11.62
2021,1222,6.35,12.75
2021,1223,6.49,14.08
2021,1224,6.6,14.07
2021,1225,6.57,14.11
2021,1226,6.55,13.97
2021,1227,6.59,13.89
2021,1228,6.59,13.64
2021,1229,6.54,14
2021,1230,6.55,14.61
2021,1231,6.56,15.12
2021,1232,6.55,15.43
2021,1233,6.52,15.97
2021,1234,6.53,15.88
2021,1235,6.59,15.74
2021,1236,6.75,15.54
2021,1237,6.78,15.35
2021,1238,6.64,14.12
2021,1239,6.63,13.99
2021,1240,6.59,13.98
2021,1241,6.17,12.11
2021,1242,6.1,12.5
2021,1243,6.09,12.27
2021,1244,6.05,11.72
2021,1245,6.35,11.99
2021,1246,6.66,14.18
2021,1247,6.73,14.45
2021,1248,6.63,14.97
2021,1249,6.61,15.09
2021,1250,6.65,14.87
2021,1251,6.57,15.11
2021,1252,6.56,15.2
2021,1253,6.55,15.25
2021,1254,6.57,15.31
2021,1255,6.55,14.74
2021,1256,6.54,15.31
2021,1257,6.57,14.4
2021,1258,6.65,14.52
2021,1259,6.63,14.9
2021,1260,6.75,14.02
2021,1261,6.81,13.49
2021,1262,6.78,13.63
2021,1263,6.78,13.21
2021,1264,6.77,12.68
2021,1265,6.81,12.43
2021,1266,6.83,11.3
2021,1267,6.86,11.05
2021,1268,6.84,11.13
2021,1269,6.73,10.73
2021,1270,6.7,10.68
2021,1271,6.67,10.56
2021,1272,6.6,10.63
2021,1273,6.6,11.92
2021,1274,6.61,11.2
2021,1275,6.54,10.81
2021,1276,6.63,11.26
2021,1277,6.52,11.88
2021,1278,6.52,11.8
2021,1279,6.53,11.62
2021,1280,6.37,10.89
2021,1281,6.57,12.45
2021,1282,6.57,13.17
2021,1283,6.54,13.73
2021,1284,6.72,13.98
2021,1285,6.68,13.56
2021,1286,6.68,13.57
2021,1287,6.71,13.51
2021,1288,6.69,12.96
2021,1289,6.72,12.58
2021,1290,6.72,11.71
2021,1291,6.59,11.61
2021,1292,6.75,11.06
2021,1293,6.75,10.77
2021,1294,6.71,10.69
2021,1295,6.71,10.77
2021,1296,6.65,10.82
2021,1297,6.63,10.79
2021,1298,6.64,11.21
2021,1299,6.59,10.91
2021,1300,6.6,11.1
2021,1301,6.62,10.72
2021,1302,6.62,11.6
2021,1303,6.57,10.84
2021,1304,6.41,11.69
2021,1305,6.44,12.67
2021,1306,6.59,13.41
2021,1307,6.73,13.66
2021,1308,6.85,12.95
2021,1309,6.77,12.69
2021,1310,6.77,12.69
2021,1311,6.8,12.55
2021,1312,6.81,12.55
2021,1313,6.82,12.89
2021,1314,6.8,12.15
2021,1315,6.79,11.75
2021,1316,6.78,11.44
2021,1317,6.71,11.17
2021,1318,6.77,10.87
2021,1319,6.74,10.8
2021,1320,6.75,10.93
2021,1321,6.71,10.76
2021,1322,6.73,10.51
2021,1323,6.67,10.62
2021,1324,6.68,10.59
2021,1325,6.67,10.71
2021,1326,6.59,10.4
2021,1327,6.61,10.58
2021,1328,6.57,11.13
2021,1329,6.6,12.25
2021,1330,6.6,12.86
2021,1331,6.73,13.15
2021,1332,6.78,13.12
2021,1333,6.82,12.8
2021,1334,6.79,12.86
2021,1335,6.87,12.22
2021,1336,6.88,12.5
2021,1337,6.91,12.2
2021,1338,6.87,12.2
2021,1339,6.88,10.73
2021,1340,6.91,10.69
2021,1341,6.94,10.97
2021,1342,6.81,10.47
2021,1343,6.85,10.95
2021,1344,6.74,11.42
2021,1345,6.67,10.6
2021,1346,6.68,10.75
2021,1347,6.61,10.63
2021,1348,6.66,11.14
2021,1349,6.55,10.71
2021,1350,6.58,10.96
2021,1351,6.61,11.4
2021,1352,6.56,11.28
2021,1353,6.5,12.49
2021,1354,6.59,12.76
2021,1355,6.67,12.94
2021,1356,6.35,13.21
2021,1357,4.49,13.02
2021,1358,6.85,13.28
2021,1359,6.88,12.42
2021,1360,6.86,12.03
2021,1361,6.88,11.91
2021,1362,6.92,11.25
2021,1363,6.87,10.72
2021,1364,6.91,10.52
2021,1365,6.9,11.01
2021,1366,6.82,11.3
2021,1367,6.75,11.36
2021,1368,6.76,10.96
2021,1369,6.68,10.72
2021,1370,6.73,11.04
2021,1371,6.68,11.32
2021,1372,6.73,11.48
2021,1373,6.69,11.81
2021,1374,6.64,10.61
2021,1375,6.65,11.04
2021,1376,6.64,11.62
2021,1377,6.22,12.51
2021,1378,6.64,12.98
2021,1379,6.86,13.59
2021,1380,6.26,13.69
2021,1381,6.84,13.75
2021,1382,6.77,12.67
2021,1383,6.91,13.42
2021,1384,6.91,13.69
2021,1385,6.9,15.12
2021,1386,6.85,15.63
2021,1387,6.8,15.39
2021,1388,6.91,14.99
2021,1389,6.9,15.36
2021,1390,6.76,14.92
2021,1391,6.74,15.3
2021,1392,6.72,15.02
2021,1393,6.75,15.36
2021,1394,6.6,15
2021,1395,6.53,14.23
2021,1396,5.99,10.87
2021,1397,5.2,10.11
2021,1398,5.04,10.98
2021,1399,5.01,12.06
2021,1400,4.85,12.34
2021,1401,4.88,12.08
2021,1402,4.84,12.58
2021,1403,4.94,12.8
2021,1404,5.03,12.91
2021,1405,5.06,13.16
2021,1406,5.09,12.9
2021,1407,5.01,11.92
2021,1408,5.07,11.47
2021,1409,5.06,11.5
2021,1410,3.91,11.38
2021,1411,5.31,10.72
2021,1412,5.24,10.25
2021,1413,5.15,9.95
2021,1414,5.02,9.95
2021,1415,5.15,10.92
2021,1416,5.75,10.21
2021,1417,6.06,9.78
2021,1418,6.55,10.22
2021,1419,6.57,12.2
2021,1420,6.53,12.08
2021,1421,6.41,11.8
2021,1422,6.34,12.7
2021,1423,6.41,13.29
2021,1424,6.42,13.03
2021,1425,6.43,14.72
2021,1426,6.55,15.8
2021,1427,6.6,16.09
2021,1428,6.63,16.34
2021,1429,6.83,16.41
2021,1430,6.83,16.11
2021,1431,6.84,15.7
2021,1432,6.84,15.44
2021,1433,6.88,15.73
2021,1434,6.81,15.57
2021,1435,6.83,14.44
2021,1436,6.97,15.4
2021,1437,6.81,15.27
2021,1438,6.7,15.34
2021,1439,6.73,14.51
2021,1440,6.7,13.3
2021,1441,6.77,15.04
2021,1442,6.75,15.24
2021,1443,6.73,15.06
2021,1444,6.75,15.45
2021,1445,6.68,15.19
2021,1446,6.68,15.36
2021,1447,6.71,15.55
2021,1448,6.63,15.63
2021,1449,6.62,15.96
2021,1450,6.69,16.09
2021,1451,6.76,16.28
2021,1452,6.76,16.44
2021,1453,6.83,16.31
2021,1454,6.8,16.1
2021,1455,6.83,16.22
2021,1456,6.84,16.32
2021,1457,6.77,15.95
2021,1458,6.23,13.53
2021,1459,6.22,11.95
2021,1460,6.32,11.59
2021,1461,6.23,11.63
2021,1462,6.15,11.49
2021,1463,6.13,11.51
2021,1464,6.6,11.77
2021,1465,6.65,14
2021,1466,6.65,14.52
2021,1467,6.64,14.97
2021,1468,6.61,14.96
2021,1469,6.63,15.24
2021,1470,6.58,14.87
2021,1471,6.61,14.85
2021,1472,6.79,15.05
2021,1473,6.82,15.42
2021,1474,6.77,16
2021,1475,6.79,15.84
2021,1476,6.81,15.6
2021,1477,6.85,15.69
2021,1478,6.79,15.93
2021,1479,6.83,15.91
2021,1480,6.87,15.53
2021,1481,6.88,15.52
2021,1482,6.86,14.21
2021,1483,6.89,15
2021,1484,6.94,15.07
2021,1485,6.95,15.01
2021,1486,6.85,15.09
2021,1487,6.56,14.65
2021,1488,6.21,12.23
2021,1489,6.08,11.84
2021,1490,6.05,11.56
2021,1491,6.06,11.64
2021,1492,6.06,12.09
2021,1493,6.4,12.38
2021,1494,6.69,14.88
2021,1495,6.8,14.48
2021,1496,6.75,13.89
2021,1497,6.76,13.73
2021,1498,6.75,13.85
2021,1499,6.75,13.97
2021,1500,6.77,14.59
2021,1501,6.8,14.39
2021,1502,6.76,13.94
2021,1503,6.76,14.08
2021,1504,6.76,14.11
2021,1505,6.78,13.81
2021,1506,6.76,13.92
2021,1507,6.79,13.91
2021,1508,6.74,14.18
2021,1509,6.74,14.33
2021,1510,6.72,14.42
2021,1511,6.69,13.67
2021,1512,6.69,13.88
2021,1513,6.68,13.26
2021,1514,6.69,13.6
2021,1515,6.66,14.22
2021,1516,6.71,14.18
2021,1517,6.68,15.06
2021,1518,6.68,15.77
2021,1519,6.7,15.3
2021,1520,6.7,14.75
2021,1521,6.71,14.94
2021,1522,6.73,15.14
2021,1523,6.76,14.73
2021,1524,6.76,14.73
2021,1525,6.81,14.13
2021,1526,6.76,14.25
2021,1527,6.78,14.25
2021,1528,6.79,14.64
2021,1529,6.83,14.08
2021,1530,6.81,13.85
2021,1531,6.8,13.56
2021,1532,6.82,12.14
2021,1533,6.79,12.61
2021,1534,6.76,13.7
2021,1535,6.8,15.01
2021,1536,6.78,15
2021,1537,6.79,14.62
2021,1538,6.79,13.53
2021,1539,6.74,13.01
2021,1540,6.85,13.94
2021,1541,6.83,14.23
2021,1542,6.8,14.28
2021,1543,6.94,14.21
2021,1544,6.87,13.12
2021,1545,6.75,13.29
2021,1546,6.74,13.25
2021,1547,6.75,14.14
2021,1548,6.78,14.11
2021,1549,6.83,14.76
2021,1550,6.77,15.06
2021,1551,6.66,15.66
2021,1552,6.69,15.75
2021,1553,6.67,15.4
2021,1554,6.65,15.2
2021,1555,6.61,15.02
2021,1556,6.71,15.37
2021,1557,6.63,15.32
2021,1558,6.6,15.43
2021,1559,6.6,15.75
2021,1560,6.73,16
2021,1561,6.67,16.01
2021,1562,6.61,15.27
2021,1563,6.48,14.81
2021,1564,6.57,15.14
2021,1565,6.47,15.22
2021,1566,6.49,15.35
2021,1567,6.53,15.36
2021,1568,6.52,15.56
2021,1569,6.53,15.36
2021,1570,6.53,14.75
2021,1571,6.53,14.77
2021,1572,6.59,15.23
2021,1573,6.59,15.71
2021,1574,6.62,15.74
2021,1575,6.58,15.88
2021,1576,6.61,15.74
2021,1577,6.64,15.55
2021,1578,6.64,15.75
2021,1579,6.59,15.33
2021,1580,6.6,15.18
2021,1581,6.6,15.22
2021,1582,6.57,14.86
2021,1583,6.57,14.85
2021,1584,6.57,13.41
2021,1585,6.53,13.63
2021,1586,6.48,13.84
2021,1587,6.59,13.44
2021,1588,6.61,13.53
2021,1589,6.54,14.99
2021,1590,6.5,15.44
2021,1591,6.52,15.1
2021,1592,6.51,14.94
2021,1593,6.56,15.63
2021,1594,6.5,15.59
2021,1595,6.66,15.27
2021,1596,6.72,15.51
2021,1597,6.67,15.21
2021,1598,6.66,15.59
2021,1599,6.66,15.37
2021,1600,6.65,15.13
2021,1601,6.66,15.24
2021,1602,6.68,15.36
2021,1603,6.64,15.58
2021,1604,6.68,15.09
2021,1605,6.63,14.91
2021,1606,6.63,14.3
2021,1607,6.59,14.73
2021,1608,6.58,15.03
2021,1609,6.56,15.17
2021,1610,6.54,15.03
2021,1611,6.56,15.06
2021,1612,6.57,14.95
2021,1613,6.56,15.38
2021,1614,6.52,14.7
2021,1615,6.51,14.81
2021,1616,6.47,15.12
2021,1617,6.49,15.48
2021,1618,6.5,15.68
2021,1619,6.53,15.71
2021,1620,6.58,15.74
2021,1621,6.65,15.55
2021,1622,6.71,15.53
2021,1623,6.72,15.33
2021,1624,6.74,15.49
2021,1625,6.71,14.3
2021,1626,6.76,14.42
2021,1627,6.77,13.24
2021,1628,6.78,13.06
2021,1629,6.75,12.28
2021,1630,6.73,12.82
2021,1631,6.72,12.66
2021,1632,6.69,12.43
2021,1633,6.66,13.27
2021,1634,6.63,13.23
2021,1635,6.67,13.53
2021,1636,6.61,13.31
2021,1637,6.62,13.14
2021,1638,6.59,14.17
2021,1639,6.58,14.38
2021,1640,6.56,14.73
2021,1641,6.56,14.99
2021,1642,6.61,15.86
2021,1643,6.7,16.05
2021,1644,6.83,15.57
2021,1645,6.86,15.03
2021,1646,6.88,15.27
2021,1647,6.86,15.25
2021,1648,6.98,15.37
2021,1649,6.92,15.17
2021,1650,6.97,14.53
2021,1651,6.95,12.43
2021,1652,6.97,12
2021,1653,6.94,14.19
2021,1654,6.85,12.95
2021,1655,6.84,12.77
2021,1656,6.82,13.48
2021,1657,6.82,13.7
2021,1658,6.8,13.72
2021,1659,6.8,12.84
2021,1660,6.72,13.25
2021,1661,6.74,13.53
2021,1662,6.74,13.78
2021,1663,6.73,14.21
2021,1664,6.66,13.84
2021,1665,6.79,14.03
2021,1666,6.82,14.43
2021,1667,6.85,14.61
2021,1668,6.88,14
2021,1669,6.99,12.75
2021,1670,6.94,15.66
2021,1671,6.93,16.03
2021,1672,6.92,15.8
2021,1673,6.93,15.39
2021,1674,6.91,14.98
2021,1675,6.83,14.57
2021,1676,6.88,14.75
2021,1677,6.95,14.33
2021,1678,6.87,14.72
2021,1679,6.8,14.74
2021,1680,6.74,14.44
2021,1681,6.72,14.39
2021,1682,6.74,14.69
2021,1683,6.74,14.73
2021,1684,6.72,14.27
2021,1685,6.69,14.39
2021,1686,6.62,14.12
2021,1687,6.69,14.63
2021,1688,6.67,14.85
2021,1689,6.72,15.1
2021,1690,6.46,15.38
2021,1691,6.79,15.48
2021,1692,6.82,15.82
2021,1693,6.91,15.53
2021,1694,6.94,15.29
2021,1695,6.94,15.75
2021,1696,6.9,15.11
2021,1697,6.92,15.08
2021,1698,6.93,14.55
2021,1699,6.89,15.03
2021,1700,6.87,13.81
2021,1701,7.01,14.26
2021,1702,6.97,14.64
2021,1703,6.94,14.46
2021,1704,6.91,10.75
2021,1705,6.8,12.51
2021,1706,6.78,13.98
2021,1707,6.7,13.29
2021,1708,6.75,13.94
2021,1709,6.75,13.94
2021,1710,6.74,14.89
2021,1711,6.72,14.81
2021,1712,6.68,14.76
2021,1713,6.65,14.99
2021,1714,6.65,15.15
2021,1715,6.69,15.54
2021,1716,6.64,15.97
2021,1717,5.5,12.97
2021,1718,5.23,12.67
2021,1719,4.8,12.29
2021,1720,4.37,11.24
2021,1721,5.1,11.44
2021,1722,5.36,11.64
2021,1723,5.93,13.75
2021,1724,6.16,14.68
2021,1725,6.53,14.46
2021,1726,6.42,14.46
2021,1727,6.43,14.58
2021,1728,6.5,14.88
2021,1729,6.47,15
2021,1730,6.5,15.1
2021,1731,6.37,14.74
2021,1732,5.79,13.08
2021,1733,5.45,10.78
2021,1734,5.25,10.68
2021,1735,5.15,10.65
2021,1736,4.99,10.97
2021,1737,4.99,11.31
2021,1738,5.02,11.72
2021,1739,5.03,11.52
2021,1740,5.06,11.38
2021,1741,5.18,11.59
2021,1742,5.22,11.81
2021,1743,5.48,13.23
2021,1744,5.8,15.29
2021,1745,6.45,14.94
2021,1746,6.53,15.58
2021,1747,6.57,14.7
2021,1748,6.52,14.25
2021,1749,6.59,14.96
2021,1750,6.52,14.58
2021,1751,6.5,14.66
2021,1752,6.52,14.54
2021,1753,6.55,14.69
2021,1754,6.53,14.96
2021,1755,6.51,14.86
2021,1756,6.49,14.97
2021,1757,6.43,14.87
2021,1758,6.4,14.68
2021,1759,6.35,14.95
2021,1760,6.38,15.23
2021,1761,6.35,12.19
2021,1762,6.29,12.85
2021,1763,6.31,12.96
2021,1764,6.41,13.65
2021,1765,6.62,13.68
2021,1766,6.72,13.66
2021,1767,6.69,13.09
2021,1768,6.71,13.01
2021,1769,6.72,14.78
2021,1770,6.67,15.58
2021,1771,6.67,14.88
2021,1772,6.72,14.54
2021,1773,6.74,14.53
2021,1774,6.63,14.8
2021,1775,6.62,14.73
2021,1776,6.6,14.84
2021,1777,6.59,15.07
2021,1778,6.55,14.37
2021,1779,6.53,13.15
2021,1780,6.53,13.49
2021,1781,6.44,14.19
2021,1782,6.42,14.43
2021,1783,6.41,13.97
2021,1784,6.39,14.48
2021,1785,6.48,15.12
2021,1786,6.49,15.44
2021,1787,6.6,15.14
2021,1788,6.72,14.44
2021,1789,6.66,14.7
2021,1790,6.71,15.12
2021,1791,6.77,14.91
2021,1792,6.83,14.88
2021,1793,6.82,15.21
2021,1794,6.71,14.24
2021,1795,6.77,14.4
2021,1796,6.72,14.49
2021,1797,6.81,14.11
2021,1798,6.72,13.89
2021,1799,6.7,12.11
2021,1800,6.67,12.54
2021,1801,6.67,12.77
2021,1802,6.64,12.92
2021,1803,6.61,13.38
2021,1804,6.55,13.47
2021,1805,6.52,12.49
2021,1806,6.52,13.96
2021,1807,6.48,13.77
2021,1808,6.49,14.89
2021,1809,6.58,15.32
2021,1810,6.51,15.67
2021,1811,6.46,14.61
2021,1812,6.58,14.5
2021,1813,6.71,15.5
2021,1814,6.68,15.41
2021,1815,6.72,15.47
2021,1816,6.75,14.66
2021,1817,6.77,15.11
2021,1818,6.69,15.56
2021,1819,6.66,14.34
2021,1820,6.71,13.57
2021,1821,6.81,14.29
2021,1822,6.72,14.02
2021,1823,6.71,13.9
2021,1824,6.66,14.58
2021,1825,6.63,14.44
2021,1826,6.58,14.88
2021,1827,6.55,14.35
2021,1828,6.55,13.56
2021,1829,6.46,14.46
2021,1830,6.42,14.95
2021,1831,6.39,14.15
2021,1832,6.43,14.52
2021,1833,6.48,14.89
2021,1834,6.47,14.89
2021,1835,6.45,15.59
2021,1836,6.61,15.83
2021,1837,6.49,14.71
2021,1838,6.48,14.97
2021,1839,6.64,15.44
2021,1840,6.63,14.91
2021,1841,6.63,14.84
2021,1842,6.65,14.76
2021,1843,6.66,14.67
2021,1844,6.63,14.6
2021,1845,6.62,14.1
2021,1846,6.53,14.28
2021,1847,6.56,14.89
2021,1848,6.55,15.12
2021,1849,6.48,14.85
2021,1850,6.46,14.9
2021,1851,6.57,14.83
2021,1852,6.47,15.08
2021,1853,6.5,15.35
2021,1854,6.46,15.28
2021,1855,6.47,15.27
2021,1856,6.49,15.12
2021,1857,6.56,15.16
2021,1858,6.49,15.16
2021,1859,6.53,15.09
2021,1860,6.66,15.09
2021,1861,6.65,15.39
2021,1862,6.67,15.19
2021,1863,6.65,15.29
2021,1864,6.62,15.32
2021,1865,6.63,15.14
2021,1866,6.56,15.34
2021,1867,6.58,14.94
2021,1868,6.66,14.46
2021,1869,6.68,14.41
2021,1870,6.59,14.77
2021,1871,6.55,15.1
2021,1872,6.51,14.91
2021,1873,6.53,15.17
2021,1874,6.49,14.71
2021,1875,6.46,14.84
2021,1876,6.49,14.84
2021,1877,6.4,14.86
2021,1878,6.41,14.71
2021,1879,6.39,14.34
2021,1880,6.42,14.99
2021,1881,6.47,15.3
2021,1882,6.45,15.12
2021,1883,6.59,15.26
2021,1884,6.59,15.09
2021,1885,6.58,15.11
2021,1886,6.57,15.31
2021,1887,6.46,15.03
2021,1888,6.56,15.17
2021,1889,6.55,14.88
2021,1890,6.51,15.28
2021,1891,6.67,14.44
2021,1892,6.69,13.71
2021,1893,6.61,14.09
2021,1894,6.56,13.79
2021,1895,6.53,14.73
2021,1896,6.55,14.17
2021,1897,6.59,14.16
2021,1898,6.55,13.01
2021,1899,6.54,13.23
2021,1900,6.5,13.69
2021,1901,6.51,13.7
2021,1902,6.45,14.6
2021,1903,6.47,14.78
2021,1904,6.45,15.11
2021,1905,6.56,15.55
2021,1906,6.5,15.66
2021,1907,6.54,15.62
2021,1908,6.66,14.24
2021,1909,6.65,14.62
2021,1910,6.62,14.82
2021,1911,6.65,14.86
2021,1912,6.63,14.8
2021,1913,6.63,15.15
2021,1914,6.5,15.05
2021,1915,6.71,14.45
2021,1916,6.64,13.8
2021,1917,6.65,13.98
2021,1918,6.53,14.38
2021,1919,6.57,14.8
2021,1920,6.57,14.47
2021,1921,6.57,13.65
2021,1922,6.57,13.83
2021,1923,6.52,14.12
2021,1924,6.53,13.55
2021,1925,6.49,14.74
2021,1926,6.44,14.63
2021,1927,6.4,14.53
2021,1928,6.4,15.08
2021,1929,6.35,15.22
2021,1930,6.49,14.98
2021,1931,6.45,15.02
2021,1932,6.5,14.96
2021,1933,6.5,15.24
2021,1934,6.55,14.01
2021,1935,6.54,12.37
2021,1936,6.51,13.28
2021,1937,6.55,12.49
2021,1938,6.6,14.2
2021,1939,6.68,14.29
2021,1940,6.69,13.44
2021,1941,6.67,14.01
2021,1942,6.69,13.94
2021,1943,6.66,12.49
2021,1944,6.66,13.63
2021,1945,6.62,13.24
2021,1946,6.52,13.55
2021,1947,6.53,13.15
2021,1948,6.58,14.59
2021,1949,6.51,14.48
2021,1950,6.49,14.54
2021,1951,6.5,14.68
2021,1952,6.74,11.17
2021,1953,6.45,11.75
2021,1954,6.58,13.92
2021,1955,6.52,15.22
2021,1956,6.7,15.18
2021,1957,6.71,14.95
2021,1958,6.73,14.99
2021,1959,6.75,15.07
2021,1960,6.75,15.16
2021,1961,6.75,15.12
2021,1962,6.74,15.2
2021,1963,6.85,14.22
2021,1964,6.86,14.13
2021,1965,6.73,14.11
2021,1966,6.74,14.11
2021,1967,6.72,14.76
2021,1968,6.69,13.96
2021,1969,6.7,13.47
2021,1970,6.68,13.22
2021,1971,6.65,13.62
2021,1972,6.66,14.08
2021,1973,6.63,14.6
2021,1974,6.59,13.96
2021,1975,6.61,14.86
2021,1976,6.58,15.31
2021,1977,6.59,15.31
2021,1978,6.63,15.3
2021,1979,6.63,14.98
2021,1980,6.75,14.85
2021,1981,6.79,14.65
2021,1982,6.71,15.01
2021,1983,6.72,15.29
2021,1984,6.73,15.19
2021,1985,6.74,15.06
2021,1986,6.72,15.06
2021,1987,6.78,14.6
2021,1988,6.87,13.96
2021,1989,6.76,13.75
2021,1990,6.72,13.79
2021,1991,6.67,14.17
2021,1992,6.68,14.24
2021,1993,6.66,14.35
2021,1994,6.61,14.33
2021,1995,6.61,14.46
2021,1996,6.55,14.25
2021,1997,6.53,14.43
2021,1998,6.53,14.61
2021,1999,6.54,14.06
2021,2000,6.5,14.43
2021,2001,6.56,14.96
2021,2002,6.57,15.09
2021,2003,6.68,15
2021,2004,6.63,14.74
2021,2005,6.76,14.61
2021,2006,6.82,14.81
2021,2007,6.83,15.26
2021,2008,6.84,14.79
2021,2009,6.89,14.79
2021,2010,6.81,14.74
2021,2011,6.82,13.94
2021,2012,6.82,11.7
2021,2013,6.79,12.29
2021,2014,6.77,12.35
2021,2015,6.71,13.69
2021,2016,6.63,13.65
2021,2017,6.63,13.19
2021,2018,6.6,14.33
2021,2019,6.57,14.88
2021,2020,6.6,14.84
2021,2021,6.52,15.05
2021,2022,6.49,15.19
2021,2023,6.5,15.45
2021,2024,6.55,14.63
2021,2025,6.58,15.07
2021,2026,6.57,15.69
2021,2027,6.7,16.1
2021,2028,6.83,16.19
2021,2029,6.73,15.61
2021,2030,6.66,15.94
2021,2031,6.91,16.05
2021,2032,7.04,16.45
2021,2033,7.14,16.68
2021,2034,6.96,16.95
2021,2035,6.16,12.56
2021,2036,5.94,12.65
2021,2037,6.14,12.75
2021,2038,6.18,12.54
2021,2039,6.73,14.57
2021,2040,6.72,15.05
2021,2041,6.66,14.95
2021,2042,6.73,15.59
2021,2043,6.84,16.23
2021,2044,6.8,15.93
2021,2045,6.74,16.36
2021,2046,6.63,16.23
2021,2047,6.41,16.56
2021,2048,6.36,16.74
2021,2049,6.39,16.7
2021,2050,6.43,14.07
2021,2051,6.73,17.37
2021,2052,6.87,15.26
2021,2053,6.81,15.21
2021,2054,6.72,14.96
2021,2055,6.72,14.67
2021,2056,6.73,14.13
2021,2057,6.76,14.4
2021,2058,6.58,14.17
2021,2059,6.01,12.64
2021,2060,5.98,12.58
2021,2061,5.94,12.53
2021,2062,5.94,12.28
2021,2063,6.42,12.41
2021,2064,6.47,12.75
2021,2065,6.5,13.36
2021,2066,6.68,14.45
2021,2067,6.61,14.39
2021,2068,6.62,14.62
2021,2069,6.59,15.42
2021,2070,6.53,15.87
